"File","ExecTime_ms","MaxWorking_MB","MaxPrivate_MB","AvgCPU_pct","AsmFile","AsmLines"
"min5_HS.exe","180,01","2,027","3,047","1,74","o1_min5_HS.s","167"
"min5_HS.exe","170,48","2,027","3,047","0,87","o1_min5_HS.s","167"
"min5_HS.exe","167,36","2,027","3,051","0,87","o1_min5_HS.s","167"
"min5_HS.exe","182,66","2,027","3,051","0,87","o1_min5_HS.s","167"
"min5_HS.exe","127,11","2,027","3,055","1,3","min5_HS.s","304"
"min5_HS.exe","183,89","2,023","3,039","1,74","min5_HS.s","304"
"min5_HS.exe","175,65","2,027","3,051","0,87","min5_HS.s","304"
"min5_HS.exe","172,13","2,027","3,047","0,87","min5_HS.s","304"
"min5_HS.exe","170,17","2,027","3,043","0,87","min5_HS.s","304"
"min5_HS.exe","157,29","2,027","3,043","0,87","min5_HS.s","304"
"min5_HS.exe","180,62","2,027","3,043","0,87","min5_HS.s","304"
"min5_HS.exe","164,52","2,027","3,047","0,87","min5_HS.s","304"
"min5_HS.exe","166,01","2,027","3,051","1,74","min5_HS.s","304"
"min5_HS.exe","173,58","2,027","3,047","0,87","min5_HS.s","304"
"min5_HS.exe","179,26","2,73","3,301","0,87","min5_HS.s","304"
"min5_HS.exe","176,91","2,027","3,051","1,73","min5_HS.s","304"
"min5_HS.exe","181,22","2,027","3,051","0,87","min5_HS.s","304"
"min5_HS.exe","174","2,027","3,047","0,87","min5_HS.s","304"
"min5_HS.exe","162,21","2,027","3,051","0,87","min5_HS.s","304"
"min5_HS.exe","167,68","2,027","3,047","0,87","min5_HS.s","304"
"min5_HS.exe","185,59","2,027","3,051","0,87","min5_HS.s","304"
"min5_HS.exe","182,29","2,027","3,051","0,87","min5_HS.s","304"
"min5_HS.exe","169,15","2,027","3,047","0,87","min5_HS.s","304"
"min5_HS.exe","179,05","2,027","3,051","0,87","min5_HS.s","304"
"min4_HS.exe","164,48","2,027","3,047","0,87","min4_HS.s","267"
"min4_HS.exe","165,02","2,027","3,047","0,87","min4_HS.s","267"
"min4_HS.exe","162,41","2,027","3,043","0,87","min4_HS.s","267"
"min4_HS.exe","299,95","2,031","3,051","1,95","min4_HS.s","267"
"min4_HS.exe","188,06","2,027","3,051","0","min4_HS.s","267"
"min4_HS.exe","182,15","2,027","3,047","0,87","min4_HS.s","267"
"min4_HS.exe","184,17","2,027","3,051","0,87","min4_HS.s","267"
"min4_HS.exe","169,25","2,027","3,047","0","min4_HS.s","267"
"min4_HS.exe","176,25","2,027","3,043","2,6","min4_HS.s","267"
"min4_HS.exe","268,77","6,242","14,074","0","min4_HS.s","267"
"min3_HS.exe","173,54","2,027","3,047","0,87","min3_HS.s","230"
"min3_HS.exe","176,57","2,027","3,047","1,73","min3_HS.s","230"
"min3_HS.exe","179,69","2,027","3,047","0,87","min3_HS.s","230"
"min3_HS.exe","176,58","2,027","3,055","0,87","min3_HS.s","230"
"min3_HS.exe","180,57","2,027","3,051","0,87","min3_HS.s","230"
"min3_HS.exe","187,04","2,027","3,047","0","min3_HS.s","230"
"min3_HS.exe","166,95","2,027","3,047","1,74","min3_HS.s","230"
"min3_HS.exe","193,34","2,027","3,051","0,87","min3_HS.s","230"
"min3_HS.exe","175,26","2,027","3,047","0,87","min3_HS.s","230"
"min3_HS.exe","189,76","2,027","3,047","0,87","min3_HS.s","230"
"min2_HS.exe","166,66","2,027","3,051","0,87","min2_HS.s","193"
"min2_HS.exe","179,96","2,027","3,047","0,87","min2_HS.s","193"
"min2_HS.exe","166,67","2,023","3,039","0,87","min2_HS.s","193"
"min2_HS.exe","180,25","2,027","3,047","0","min2_HS.s","193"
"min2_HS.exe","182,36","2,027","3,043","0,87","min2_HS.s","193"
"min2_HS.exe","182,99","2,027","3,047","0","min2_HS.s","193"
"min2_HS.exe","180,08","2,027","3,047","0,87","min2_HS.s","193"
"min2_HS.exe","173,11","2,027","3,055","0,87","min2_HS.s","193"
"min2_HS.exe","168,28","2,027","3,047","1,73","min2_HS.s","193"
"min2_HS.exe","171,15","2,027","3,047","1,73","min2_HS.s","193"
"min1_HS.exe","179,82","2,027","3,043","1,74","min1_HS.s","140"
"min1_HS.exe","153,3","2,027","3,047","0,87","min1_HS.s","140"
"min1_HS.exe","167,66","2,027","3,047","1,74","min1_HS.s","140"
"min1_HS.exe","171,82","2,027","3,051","1,74","min1_HS.s","140"
"min1_HS.exe","189,88","2,027","3,051","1,74","min1_HS.s","140"
"min1_HS.exe","195,7","2,027","3,047","0","min1_HS.s","140"
"min1_HS.exe","190,18","2,027","3,047","1,74","min1_HS.s","140"
"min1_HS.exe","178,01","2,027","3,043","0,87","min1_HS.s","140"
"min1_HS.exe","182,32","2,027","3,047","0,87","min1_HS.s","140"
"min1_HS.exe","176,73","2,027","3,047","0","min1_HS.s","140"
"tc6_C.exe","171,49","2,027","0,441","0","tc6_C.s","103"
"tc6_C.exe","176,06","2,027","0,445","0","tc6_C.s","103"
"tc6_C.exe","251,7","2,027","0,438","0","tc6_C.s","103"
"tc6_C.exe","174,59","2,027","0,438","0,87","tc6_C.s","103"
"tc6_C.exe","164,04","2,023","0,43","0,87","tc6_C.s","103"
"tc6_C.exe","177,53","2,027","0,438","0,87","tc6_C.s","103"
"tc6_C.exe","170,19","2,027","0,438","0","tc6_C.s","103"
"tc6_C.exe","184,17","2,027","0,438","0","tc6_C.s","103"
"tc6_C.exe","174,2","2,027","0,438","0,87","tc6_C.s","103"
"tc6_C.exe","178,47","2,027","0,438","0","tc6_C.s","103"
